DC,ID,CONDITION,FREQUENCY,GENDERS,AROUSAL,VALENCE
0.00422666166198478,1,2,0.675,3,1,2.88888888888889
0.00397817452429938,1,2,0.7,3,1,2.88888888888889
0.00375176310162784,1,2,0.725,3,1,2.88888888888889
0.0035449996935674,1,2,0.75,3,1,2.88888888888889
0.00335576765956143,1,2,0.775,3,1,2.88888888888889
0.00318221730641497,1,2,0.8,3,1,2.88888888888889
0.0030227283942545,1,2,0.825,3,1,2.88888888888889
0.00287587827083132,1,2,0.85,3,1,2.88888888888889
0.00274041477441125,1,2,0.875,3,1,2.88888888888889
0.00261523316801429,1,2,0.9,3,1,2.88888888888889
0.00249935647813502,1,2,0.925,3,1,2.88888888888889
0.00239191870789698,1,2,0.95,3,1,2.88888888888889
0.00229215047807642,1,2,0.975,3,1,2.88888888888889
0.00219936672058053,1,2,1,3,1,2.88888888888889
0.00211295610912837,1,2,1.025,3,1,2.88888888888889
0.00203237196248862,1,2,1.05,3,1,2.88888888888889
0.00195712439804821,1,2,1.075,3,1,2.88888888888889
0.00188677354896886,1,2,1.1,3,1,2.88888888888889
0.00182092368783627,1,2,1.125,3,1,2.88888888888889
0.00175921812446924,1,2,1.15,3,1,2.88888888888889
0.0017013347662425,1,2,1.175,3,1,2.88888888888889
0.00164698224656963,1,2,1.2,3,1,2.88888888888889
0.00159589654166189,1,2,1.225,3,1,2.88888888888889
0.00154783800780075,1,2,1.25,3,1,2.88888888888889
0.00150258878153242,1,2,1.275,3,1,2.88888888888889
0.00145995049373848,1,2,1.3,3,1,2.88888888888889
0.00141974225573061,1,2,1.325,3,1,2.88888888888889
0.00138179888158357,1,2,1.35,3,1,2.88888888888889
0.00134596931604515,1,2,1.375,3,1,2.88888888888889
0.00131211524169972,1,2,1.4,3,1,2.88888888888889
0.0012801098427408,1,2,1.425,3,1,2.88888888888889
0.00124983670583373,1,2,1.45,3,1,2.88888888888889
0.001221188841211,1,2,1.475,3,1,2.88888888888889
0.00119406780941318,1,2,1.5,3,1,2.88888888888889
0.00116838294102854,1,2,1.525,3,1,2.88888888888889
0.00114405063844663,1,2,1.55,3,1,2.88888888888889
0.00112099375006651,1,2,1.575,3,1,2.88888888888889
0.00109914100862663,1,2,1.6,3,1,2.88888888888889
0.00107842652637859,1,2,1.625,3,1,2.88888888888889
0.00105878934073852,1,2,1.65,3,1,2.88888888888889
0.00104017300483715,1,2,1.675,3,1,2.88888888888889
0.00102252521807184,1,2,1.7,3,1,2.88888888888889
0.00100579749235577,1,2,1.725,3,1,2.88888888888889
0.000989944850273727,1,2,1.75,3,1,2.88888888888889
0.000974925551802132,1,2,1.775,3,1,2.88888888888889
0.000960700846641338,1,2,1.8,3,1,2.88888888888889
0.000947234749549785,1,2,1.825,3,1,2.88888888888889
0.000934493836368318,1,2,1.85,3,1,2.88888888888889
0.000922447058684864,1,2,1.875,3,1,2.88888888888889
0.000911065575319742,1,2,1.9,3,1,2.88888888888889
0.000900322599014214,1,2,1.925,3,1,2.88888888888889
0.000890193256883177,1,2,1.95,3,1,2.88888888888889
0.000880654463350312,1,2,1.975,3,1,2.88888888888889
0.000871684804423143,1,2,2,3,1,2.88888888888889
0.000863264432288763,1,2,2.025,3,1,2.88888888888889
0.000855374969320349,1,2,2.05,3,1,2.88888888888889
0.00084799942068183,1,2,2.075,3,1,2.88888888888889
0.000841122094804754,1,2,2.1,3,1,2.88888888888889
0.000834728531088683,1,2,2.125,3,1,2.88888888888889
0.00082880543424565,1,2,2.15,3,1,2.88888888888889
0.000823340614771273,1,2,2.175,3,1,2.88888888888889
0.000818322935080817,1,2,2.2,3,1,2.88888888888889
0.000813742260898892,1,2,2.225,3,1,2.88888888888889
0.000809589417536809,1,2,2.25,3,1,2.88888888888889
0.000805856150732967,1,2,2.275,3,1,2.88888888888889
0.000802535091769155,1,2,2.3,3,1,2.88888888888889
0.000799619726610031,1,2,2.325,3,1,2.88888888888889
0.000797104368844611,1,2,2.35,3,1,2.88888888888889
0.000794984136237731,1,2,2.375,3,1,2.88888888888889
0.000793254930726578,1,2,2.4,3,1,2.88888888888889
0.00079191342172267,1,2,2.425,3,1,2.88888888888889
0.000790957032603562,1,2,2.45,3,1,2.88888888888889
0.000790383930301142,1,2,2.475,3,1,2.88888888888889
0.042505411195146,1,2,0,3,3,1.55555555555556
0.0882401350166887,1,2,0.025,3,3,1.55555555555556
0.128534118079092,1,2,0.05,3,3,1.55555555555556
0.109338372154944,1,2,0.075,3,3,1.55555555555556
0.0736930666810666,1,2,0.1,3,3,1.55555555555556
0.0450361682914819,1,2,0.125,3,3,1.55555555555556
0.026573514012273,1,2,0.15,3,3,1.55555555555556
0.0166193794129411,1,2,0.175,3,3,1.55555555555556
0.0132363332967261,1,2,0.2,3,3,1.55555555555556
0.0149250710510831,1,2,0.225,3,3,1.55555555555556
0.0204789921727023,1,2,0.25,3,3,1.55555555555556
0.0287695891885647,1,2,0.275,3,3,1.55555555555556
0.0386344947047051,1,2,0.3,3,3,1.55555555555556
0.0489011935224963,1,2,0.325,3,3,1.55555555555556
0.0585142587041821,1,2,0.35,3,3,1.55555555555556
0.0666856182444313,1,2,0.375,3,3,1.55555555555556
0.0729829456569523,1,2,0.4,3,3,1.55555555555556
0.0773185453571138,1,2,0.425,3,3,1.55555555555556
0.0798610055308562,1,2,0.45,3,3,1.55555555555556
0.0809207849300176,1,2,0.475,3,3,1.55555555555556
0.080852116967647,1,2,0.5,3,3,1.55555555555556
0.079989146421724,1,2,0.525,3,3,1.55555555555556
0.0786147134515427,1,2,0.55,3,3,1.55555555555556
0.0769518981663961,1,2,0.575,3,3,1.55555555555556
0.0751681294952266,1,2,0.6,3,3,1.55555555555556
0.0733845339526226,1,2,0.625,3,3,1.55555555555556
0.0716862860792928,1,2,0.65,3,3,1.55555555555556
0.0701319544888061,1,2,0.675,3,3,1.55555555555556
0.0687611529781223,1,2,0.7,3,3,1.55555555555556
0.0676004648558037,1,2,0.725,3,3,1.55555555555556
0.0666678789834651,1,2,0.75,3,3,1.55555555555556
0.0659760466067365,1,2,0.775,3,3,1.55555555555556
0.0655346498304954,1,2,0.8,3,3,1.55555555555556
0.0653521233870679,1,2,0.825,3,3,1.55555555555556
0.0654369179916042,1,2,0.85,3,3,1.55555555555556
0.0657984466670965,1,2,0.875,3,3,1.55555555555556
0.0664478177859686,1,2,0.9,3,3,1.55555555555556
0.0673984297392916,1,2,0.925,3,3,1.55555555555556
0.0686664804697127,1,2,0.95,3,3,1.55555555555556
0.0702714287277347,1,2,0.975,3,3,1.55555555555556
0.072236431090138,1,2,1,3,3,1.55555555555556
0.0745887679575184,1,2,1.025,3,3,1.55555555555556
0.0773602615026128,1,2,1.05,3,3,1.55555555555556
0.0805876774861774,1,2,1.075,3,3,1.55555555555556
0.084313089533627,1,2,1.1,3,3,1.55555555555556
0.0885841672417245,1,2,1.125,3,3,1.55555555555556
0.093454326489186,1,2,1.15,3,3,1.55555555555556
0.0989826494563679,1,2,1.175,3,3,1.55555555555556
0.105233440947832,1,2,1.2,3,3,1.55555555555556
0.112275234875452,1,2,1.225,3,3,1.55555555555556
0.120178999774583,1,2,1.25,3,3,1.55555555555556
0.129015217737258,1,2,1.275,3,3,1.55555555555556
0.138849436126545,1,2,1.3,3,3,1.55555555555556
0.149735835722063,1,2,1.325,3,3,1.55555555555556
0.16170835932957,1,2,1.35,3,3,1.55555555555556
0.174769061212367,1,2,1.375,3,3,1.55555555555556
0.18887365479509,1,2,1.4,3,3,1.55555555555556
0.203914852919229,1,2,1.425,3,3,1.55555555555556
0.219705087601384,1,2,1.45,3,3,1.55555555555556
0.235961541394397,1,2,1.475,3,3,1.55555555555556
0.252297882970748,1,2,1.5,3,3,1.55555555555556
0.268228118086867,1,2,1.525,3,3,1.55555555555556
0.283187680827838,1,2,1.55,3,3,1.55555555555556
0.2965744212686,1,2,1.575,3,3,1.55555555555556
0.307807226000391,1,2,1.6,3,3,1.55555555555556
0.316393678947854,1,2,1.625,3,3,1.55555555555556
0.321992928140498,1,2,1.65,3,3,1.55555555555556
0.324458724416941,1,2,1.675,3,3,1.55555555555556
0.323851964764131,1,2,1.7,3,3,1.55555555555556
0.320420675509656,1,2,1.725,3,3,1.55555555555556
0.314554481357363,1,2,1.75,3,3,1.55555555555556
0.306726348769961,1,2,1.775,3,3,1.55555555555556
0.297435015757972,1,2,1.8,3,3,1.55555555555556
0.287157979545107,1,2,1.825,3,3,1.55555555555556
0.276319674616641,1,2,1.85,3,3,1.55555555555556
0.265274835035332,1,2,1.875,3,3,1.55555555555556
0.254304169867778,1,2,1.9,3,3,1.55555555555556
0.243618441968472,1,2,1.925,3,3,1.55555555555556
0.233367271883756,1,2,1.95,3,3,1.55555555555556
0.223649830762903,1,2,1.975,3,3,1.55555555555556
0.214525549057712,1,2,2,3,3,1.55555555555556
0.206023788973723,1,2,2.025,3,3,1.55555555555556
0.198152020501918,1,2,2.05,3,3,1.55555555555556
0.190902414302351,1,2,2.075,3,3,1.55555555555556
0.184256969706997,1,2,2.1,3,3,1.55555555555556
0.178191387555375,1,2,2.125,3,3,1.55555555555556
0.172677920605376,1,2,2.15,3,3,1.55555555555556
0.167687420796529,1,2,2.175,3,3,1.55555555555556
0.163190772984301,1,2,2.2,3,3,1.55555555555556
0.159159870650639,1,2,2.225,3,3,1.55555555555556
0.15556825661408,1,2,2.25,3,3,1.55555555555556
0.152391523571814,1,2,2.275,3,3,1.55555555555556
0.149607546152379,1,2,2.3,3,3,1.55555555555556
0.147196597820896,1,2,2.325,3,3,1.55555555555556
0.145141391824488,1,2,2.35,3,3,1.55555555555556
0.143427074644424,1,2,2.375,3,3,1.55555555555556
0.142041192416524,1,2,2.4,3,3,1.55555555555556
0.140973644869246,1,2,2.425,3,3,1.55555555555556
0.140216636995649,1,2,2.45,3,3,1.55555555555556
0.139764635510151,1,2,2.475,3,3,1.55555555555556
0.89736416299646,2,1,0,2,1.55555555555556,3.55555555555556
0.312479861630622,2,1,0.025,2,1.55555555555556,3.55555555555556
0.109786249112693,2,1,0.05,2,1.55555555555556,3.55555555555556
0.0556824772258052,2,1,0.075,2,1.55555555555556,3.55555555555556
0.0348179431534679,2,1,0.1,2,1.55555555555556,3.55555555555556
0.0246476723974977,2,1,0.125,2,1.55555555555556,3.55555555555556
0.018841515728541,2,1,0.15,2,1.55555555555556,3.55555555555556
0.0151132484342003,2,1,0.175,2,1.55555555555556,3.55555555555556
0.0124914814915731,2,1,0.2,2,1.55555555555556,3.55555555555556
0.0105178442800868,2,1,0.225,2,1.55555555555556,3.55555555555556
0.0089601349046146,2,1,0.25,2,1.55555555555556,3.55555555555556
0.00769334909496105,2,1,0.275,2,1.55555555555556,3.55555555555556
0.00664512943466562,2,1,0.3,2,1.55555555555556,3.55555555555556
0.00576950830125633,2,1,0.325,2,1.55555555555556,3.55555555555556
0.00503421319721781,2,1,0.35,2,1.55555555555556,3.55555555555556
0.00441464685329221,2,1,0.375,2,1.55555555555556,3.55555555555556
0.00389107388387706,2,1,0.4,2,1.55555555555556,3.55555555555556
0.0034472668892747,2,1,0.425,2,1.55555555555556,3.55555555555556
0.00306977564226117,2,1,0.45,2,1.55555555555556,3.55555555555556
0.00274745016524988,2,1,0.475,2,1.55555555555556,3.55555555555556
0.00247107093025179,2,1,0.5,2,1.55555555555556,3.55555555555556
0.00223303524616227,2,1,0.525,2,1.55555555555556,3.55555555555556
0.00202708503250509,2,1,0.55,2,1.55555555555556,3.55555555555556
0.00184807211838447,2,1,0.575,2,1.55555555555556,3.55555555555556
0.00169175899872192,2,1,0.6,2,1.55555555555556,3.55555555555556
0.00155465227643126,2,1,0.625,2,1.55555555555556,3.55555555555556
0.00143386516863903,2,1,0.65,2,1.55555555555556,3.55555555555556
0.00132700505490731,2,1,0.675,2,1.55555555555556,3.55555555555556
0.00123208208592147,2,1,0.7,2,1.55555555555556,3.55555555555556
0.00114743519477741,2,1,0.725,2,1.55555555555556,3.55555555555556
0.00107167231165212,2,1,0.75,2,1.55555555555556,3.55555555555556
0.00100362207465154,2,1,0.775,2,1.55555555555556,3.55555555555556
0.000942294796703225,2,1,0.8,2,1.55555555555556,3.55555555555556
0.000886850862771859,2,1,0.825,2,1.55555555555556,3.55555555555556
0.000836575084425379,2,1,0.85,2,1.55555555555556,3.55555555555556
0.000790855831108835,2,1,0.875,2,1.55555555555556,3.55555555555556
0.000749167995488655,2,1,0.9,2,1.55555555555556,3.55555555555556
0.000711059041744887,2,1,0.925,2,1.55555555555556,3.55555555555556
0.00067613753862082,2,1,0.95,2,1.55555555555556,3.55555555555556
0.000644063700583437,2,1,0.975,2,1.55555555555556,3.55555555555556
0.000614541556791413,2,1,1,2,1.55555555555556,3.55555555555556
0.000587312443851471,2,1,1.025,2,1.55555555555556,3.55555555555556
0.000562149578748276,2,1,1.05,2,1.55555555555556,3.55555555555556
0.000538853516207236,2,1,1.075,2,1.55555555555556,3.55555555555556
0.000517248332752068,2,1,1.1,2,1.55555555555556,3.55555555555556
0.000497178409947163,2,1,1.125,2,1.55555555555556,3.55555555555556
0.000478505713417173,2,1,1.15,2,1.55555555555556,3.55555555555556
0.000461107483505775,2,1,1.175,2,1.55555555555556,3.55555555555556
0.000444874268885674,2,1,1.2,2,1.55555555555556,3.55555555555556
0.00042970824685705,2,1,1.225,2,1.55555555555556,3.55555555555556
0.000415521784095154,2,1,1.25,2,1.55555555555556,3.55555555555556
0.000402236199719513,2,1,1.275,2,1.55555555555556,3.55555555555556
0.000389780699142825,2,1,1.3,2,1.55555555555556,3.55555555555556
0.000378091452521369,2,1,1.325,2,1.55555555555556,3.55555555555556
0.000367110796011436,2,1,1.35,2,1.55555555555556,3.55555555555556
0.000356786537628571,2,1,1.375,2,1.55555555555556,3.55555555555556
0.000347071352460222,2,1,1.4,2,1.55555555555556,3.55555555555556
0.00033792225441878,2,1,1.425,2,1.55555555555556,3.55555555555556
0.000329300133737581,2,1,1.45,2,1.55555555555556,3.55555555555556
0.000321169351085156,2,1,1.475,2,1.55555555555556,3.55555555555556
0.000313497380565064,2,1,1.5,2,1.55555555555556,3.55555555555556
0.000306254495030615,2,1,1.525,2,1.55555555555556,3.55555555555556
0.000299413488116433,2,1,1.55,2,1.55555555555556,3.55555555555556
0.000292949428205174,2,1,1.575,2,1.55555555555556,3.55555555555556
0.000286839440234854,2,1,1.6,2,1.55555555555556,3.55555555555556
0.000281062511832103,2,1,1.625,2,1.55555555555556,3.55555555555556
0.000275599320747275,2,1,1.65,2,1.55555555555556,3.55555555555556
0.000270432080983475,2,1,1.675,2,1.55555555555556,3.55555555555556
0.000265544405365493,2,1,1.7,2,1.55555555555556,3.55555555555556
0.000260921182596202,2,1,1.725,2,1.55555555555556,3.55555555555556
0.000256548467105793,2,1,1.75,2,1.55555555555556,3.55555555555556
0.000252413380219912,2,1,1.775,2,1.55555555555556,3.55555555555556
0.000248504021362226,2,1,1.8,2,1.55555555555556,3.55555555555556
0.000244809388169987,2,1,1.825,2,1.55555555555556,3.55555555555556
0.000241319304541671,2,1,1.85,2,1.55555555555556,3.55555555555556
0.000238024355757208,2,1,1.875,2,1.55555555555556,3.55555555555556
0.000234915829916487,2,1,1.9,2,1.55555555555556,3.55555555555556
0.000231985665033029,2,1,1.925,2,1.55555555555556,3.55555555555556
0.000229226401199088,2,1,1.95,2,1.55555555555556,3.55555555555556
0.000226631137307545,2,1,1.975,2,1.55555555555556,3.55555555555556
0.000224193491876341,2,1,2,2,1.55555555555556,3.55555555555556
0.000221907567573991,2,1,2.025,2,1.55555555555556,3.55555555555556
0.000219767919091051,2,1,2.05,2,1.55555555555556,3.55555555555556
0.000217769524043087,2,1,2.075,2,1.55555555555556,3.55555555555556
0.000215907756626552,2,1,2.1,2,1.55555555555556,3.55555555555556
0.000214178363780607,2,1,2.125,2,1.55555555555556,3.55555555555556
0.000212577443635905,2,1,2.15,2,1.55555555555556,3.55555555555556
0.000211101426056226,2,1,2.175,2,1.55555555555556,3.55555555555556
0.000209747055100898,2,1,2.2,2,1.55555555555556,3.55555555555556
0.000208511373255705,2,1,2.225,2,1.55555555555556,3.55555555555556
0.000207391707297566,2,1,2.25,2,1.55555555555556,3.55555555555556
0.000206385655674188,2,1,2.275,2,1.55555555555556,3.55555555555556
0.000205491077294131,2,1,2.3,2,1.55555555555556,3.55555555555556
0.000204706081635708,2,1,2.325,2,1.55555555555556,3.55555555555556
0.000204029020094937,2,1,2.35,2,1.55555555555556,3.55555555555556
0.000203458478503531,2,1,2.375,2,1.55555555555556,3.55555555555556
0.000202993270757871,2,1,2.4,2,1.55555555555556,3.55555555555556
0.000202632433509152,2,1,2.425,2,1.55555555555556,3.55555555555556
0.000202375221873469,2,1,2.45,2,1.55555555555556,3.55555555555556
0.000202221106128805,2,1,2.475,2,1.55555555555556,3.55555555555556
0.729105059303457,2,1,0,2,1,3
0.392432470109438,2,1,0.025,2,1,3
0.25813657791089,2,1,0.05,2,1,3
0.221188842802762,2,1,0.075,2,1,3
0.207389516977968,2,1,0.1,2,1,3
0.200817417848607,2,1,0.125,2,1,3
0.196109854873046,2,1,0.15,2,1,3
0.189897633388719,2,1,0.175,2,1,3
0.178858730330442,2,1,0.2,2,1,3
0.160823562150328,2,1,0.225,2,1,3
0.138665111906983,2,1,0.25,2,1,3
0.12037019529368,2,1,0.275,2,1,3
0.110909441521034,2,1,0.3,2,1,3
0.108845855140766,2,1,0.325,2,1,3
0.11075883444965,2,1,0.35,2,1,3
0.114258082978975,2,1,0.375,2,1,3
0.118167083736878,2,1,0.4,2,1,3
0.122007182580038,2,1,0.425,2,1,3
0.125622240525113,2,1,0.45,2,1,3
0.128990097126611,2,1,0.475,2,1,3
0.132138909990681,2,1,0.5,2,1,3
0.135112171002506,2,1,0.525,2,1,3
0.137954881507854,2,1,0.55,2,1,3
0.140708659838201,2,1,0.575,2,1,3
0.143410517420125,2,1,0.6,2,1,3
0.146093063936086,2,1,0.625,2,1,3
0.148785200658877,2,1,0.65,2,1,3
0.151512918367785,2,1,0.675,2,1,3
0.154300054840591,2,1,0.7,2,1,3
0.157168967662671,2,1,0.725,2,1,3
0.160141118999127,2,1,0.75,2,1,3
0.163237584021781,2,1,0.775,2,1,3
0.166479498789717,2,1,0.8,2,1,3
0.169888463102452,2,1,0.825,2,1,3
0.17348691201761,2,1,0.85,2,1,3
0.177298467531328,2,1,0.875,2,1,3
0.181348279799245,2,1,0.9,2,1,3
0.185663365339762,2,1,0.925,2,1,3
0.190272947874849,2,1,0.95,2,1,3
0.195208805727167,2,1,0.975,2,1,3
0.200505627871987,2,1,1,2,1,3
0.206201378680881,2,1,1.025,2,1,3
0.212337668909159,2,1,1.05,2,1,3
0.218960127359132,2,1,1.075,2,1,3
0.226118763649888,2,1,1.1,2,1,3
0.233868307355468,2,1,1.125,2,1,3
0.242268502112864,2,1,1.15,2,1,3
0.251384324796108,2,1,1.175,2,1,3
0.261286089147145,2,1,1.2,2,1,3
0.272049380040623,2,1,1.225,2,1,3
0.283754748668902,2,1,1.25,2,1,3
0.296487080479655,2,1,1.275,2,1,3
0.310334527300798,2,1,1.3,2,1,3
0.325386874185476,2,1,1.325,2,1,3
0.341733192781268,2,1,1.35,2,1,3
0.359458620891093,2,1,1.375,2,1,3
0.378640109022758,2,1,1.4,2,1,3
0.399340998412224,2,1,1.425,2,1,3
0.42160435307268,2,1,1.45,2,1,3
0.445445074200966,2,1,1.475,2,1,3
0.470840991066544,2,1,1.5,2,1,3
0.497723354909492,2,1,1.525,2,1,3
0.525967455242463,2,1,1.55,2,1,3
0.555384403804169,2,1,1.575,2,1,3
0.58571543374107,2,1,1.6,2,1,3
0.616630252801781,2,1,1.625,2,1,3
0.647730960514148,2,1,1.65,2,1,3
0.678562687071984,2,1,1.675,2,1,3
0.708631381275573,2,1,1.7,2,1,3
0.737428108635795,2,1,1.725,2,1,3
0.764457988492692,2,1,1.75,2,1,3
0.789270784164157,2,1,1.775,2,1,3
0.811489487496917,2,1,1.8,2,1,3
0.830833259765134,2,1,1.825,2,1,3
0.847131871594926,2,1,1.85,2,1,3
0.860330160728534,2,1,1.875,2,1,3
0.870482649298967,2,1,1.9,2,1,3
0.877739924873953,2,1,1.925,2,1,3
0.882329369768148,2,1,1.95,2,1,3
0.884533178404393,2,1,1.975,2,1,3
0.884666381705248,2,1,2,2,1,3
0.883056982321702,2,1,2.025,2,1,3
0.880029521396717,2,1,2.05,2,1,3
0.875892642151797,2,1,2.075,2,1,3
0.870930612443859,2,1,2.1,2,1,3
0.865398366487448,2,1,2.125,2,1,3
0.85951941654416,2,1,2.15,2,1,3
0.85348592785336,2,1,2.175,2,1,3
0.847460293833932,2,1,2.2,2,1,3
0.841577647520996,2,1,2.225,2,1,3
0.835948864317315,2,1,2.25,2,1,3
0.830663727666716,2,1,2.275,2,1,3
0.825794030795187,2,1,2.3,2,1,3
0.821396469285517,2,1,2.325,2,1,3
0.817515240704648,2,1,2.35,2,1,3
0.814184311031024,2,1,2.375,2,1,3
0.811429336471147,2,1,2.4,2,1,3
0.809269246750686,2,1,2.425,2,1,3
0.807717505095959,2,1,2.45,2,1,3
0.806783063327888,2,1,2.475,2,1,3
0.0621946375419437,2,1,0,2,3.66666666666667,2
0.0557158591629909,2,1,0.025,2,3.66666666666667,2
0.0311218184461014,2,1,0.05,2,3.66666666666667,2
0.00795350223013971,2,1,0.075,2,3.66666666666667,2
0.00557299611091408,2,1,0.1,2,3.66666666666667,2
0.010623872483969,2,1,0.125,2,3.66666666666667,2
0.0162797201533846,2,1,0.15,2,3.66666666666667,2
0.021276006589523,2,1,0.175,2,3.66666666666667,2
0.0254361019234342,2,1,0.2,2,3.66666666666667,2
0.0286895558891177,2,1,0.225,2,3.66666666666667,2
0.0309576757701423,2,1,0.25,2,3.66666666666667,2
0.0321879074441523,2,1,0.275,2,3.66666666666667,2
0.0323920515778579,2,1,0.3,2,3.66666666666667,2
0.0316574663106059,2,1,0.325,2,3.66666666666667,2
0.0301314123109921,2,1,0.35,2,3.66666666666667,2
0.0279911947439372,2,1,0.375,2,3.66666666666667,2
0.0254144940858678,2,1,0.4,2,3.66666666666667,2
0.0225590558448524,2,1,0.425,2,3.66666666666667,2
0.0195542282124312,2,1,0.45,2,3.66666666666667,2
0.0165024757496112,2,1,0.475,2,3.66666666666667,2
0.0134875821947891,2,1,0.5,2,3.66666666666667,2
0.0105865272401816,2,1,0.525,2,3.66666666666667,2
0.0078824125190793,2,1,0.55,2,3.66666666666667,2
0.00547518786656788,2,1,0.575,2,3.66666666666667,2
0.00348496580355918,2,1,0.6,2,3.66666666666667,2
0.00204073964988178,2,1,0.625,2,3.66666666666667,2
0.0012493631912298,2,1,0.65,2,3.66666666666667,2
0.00115056394653304,2,1,0.675,2,3.66666666666667,2
